LoanId,LoanType,RunDt,LoanStatus,CurrentPrincipalBalanceAmt,InvestorId,DelinquentPaymentCount,InterestPaidToDt,PropertyState,Source,SETTLE_DATE,DAYS360_DAYS,ACCRUED_INTEREST,price_b1 X UPB,(price_b1 X UPB) + Accrued Interest,price_b1,price_b3,price_b7,price_b4,price_b6,price_b5,price_b3 X UPB,price_b7 X UPB,price_b4 X UPB,price_b6 X UPB,price_b5 X UPB,FLAG_B1,FLAG_B2,FLAG_B3,FLAG_B7,FLAG_B4,FLAG_A1,FLAG_A2,FLAG_B5,NEC_B1,NEC_B2,NEC_B3,NEC_B7,NEC_B4,NEC_B6,NEC_B8,NEC_B5,TIMES_ALLOCATED,TOTAL_VA_USDA,MAX_NEC,Pool,POOL_CD_UPB,POOL_AB_UPB,price_b6 x POOL_AB_UPB,DelinquentPaymentCount x UPB,b6_pool1_upb,price_b6 x b6_pool1_upb,b6_pool2_upb,price_b6 x b6_pool2_upb,b6_Pool_Flag,Flag,Original_Variable,B1_ALLOCATION,B2_ALLOCATION,B3_ALLOCATION,B7_ALLOCATION,B4_ALLOCATION,B6_ALLOCATION,B8_ALLOCATION,B5_ALLOCATION
61,FHA,1/14/2022,60 Days Delinquent,47997.68,442,3,10/1/2021,IL,GNMA,2/1/2022,120,959.9536,48577.84466,49537.79826,1.012087348,0,0,1.021689364,0,1.035,0,0,49038.71915,0,49677.5988,1,1,0,0,1,0,0,1,747.57,747.57,0,0,1208.45,0,0,1847.33,3,0,NEC_B5,A,0,47997.68,0,143993.04,0,0,0,0,UNK,1,B5_Selector_61,0,0,0,0,0,0,0,1
62,FHA,1/14/2022,60 Days Delinquent,114471.97,419,3,10/1/2021,MD,GNMA,2/1/2022,120,1335.506317,114814.8837,116150.39,1.002995613,0.950003576,0,1.002762722,0,0,108748.7809,0,114788.2243,0,0,1,1,0,0,1,0,0,0,748.11,748.11,-5317.99,0,721.45,0,0,0,3,0,NEC_B1,A,0,114471.97,0,343415.91,0,0,0,0,UNK,1,B4_Selector_62,0,0,0,0,1,0,0,0
63,FHA,1/14/2022,Foreclosure,50428.63,408,50,11/1/2017,IL,GNMA,2/1/2022,1530,7501.258713,44194.60679,51695.8655,0.876379287,0,0,0.965610015,0,0,0,0,48694.39018,0,0,0,0,0,0,1,0,0,0,-4212.08,-4212.08,0,0,287.71,0,0,0,1,0,NEC_B4,D,50428.63,0,0,2521431.5,0,0,0,0,UNK,1,B4_Selector_63,0,0,0,0,1,0,0,0
64,FHA,1/14/2022,60 Days Delinquent,121638.55,453,3,10/1/2021,MI,GNMA,2/1/2022,120,2432.771,124679.5138,127112.2847,1.025,1.01,0,1.022475834,0,1.035,122854.9355,0,124372.4778,0,125895.8992,1,1,1,0,1,0,0,1,2759.46,2759.46,934.88,0,2452.42,0,0,3975.84,4,0,NEC_B5,A,0,121638.55,0,364915.65,0,0,0,0,UNK,1,B3_Selector_64,0,0,1,0,0,0,0,0
65,FHA,1/14/2022,60 Days Delinquent,134019.45,403,3,10/1/2021,GA,GNMA,2/1/2022,120,1786.926,135667.6259,137454.5519,1.012298035,0.965258259,0,1.012420921,0,1.018147211,129363.3809,0,135684.095,0,136451.5293,0,1,0,0,1,0,0,1,0,950.27,-5353.97,0,966.74,0,0,1734.18,2,0,NEC_B5,A,0,134019.45,0,402058.35,0,0,0,0,UNK,1,B5_Selector_65,0,0,0,0,0,0,0,1
66,FHA,1/14/2022,60 Days Delinquent,44399.71,453,3,10/1/2021,OH,GNMA,2/1/2022,120,887.9942,45373.04337,46261.03757,1.021922066,0,0,1.026134231,0,1.035,0,0,45560.06227,0,45953.69985,1,1,0,0,1,0,0,1,746.49,746.49,0,0,933.51,0,0,1327.15,3,0,NEC_B5,A,0,44399.71,0,133199.13,0,0,0,0,UNK,1,B4_Selector_66,0,0,0,0,1,0,0,0
67,FHA,1/14/2022,60 Days Delinquent,136993.01,453,3,10/1/2021,CO,GNMA,2/1/2022,120,2283.216833,140019.7578,142302.9746,1.022094177,1.008980225,0,1.022379637,0,0,138223.2381,0,140058.8639,0,0,1,1,1,0,1,0,0,0,1844.83,1844.83,48.31,0,1883.94,0,0,0,4,0,NEC_B4,A,0,136993.01,0,410979.03,0,0,0,0,UNK,1,B2_Selector_67,0,1,0,0,0,0,0,0
68,FHA,1/14/2022,60 Days Delinquent,33527.55,453,3,10/1/2021,WV,GNMA,2/1/2022,120,670.551,34143.40652,34813.95752,1.01836867,0,0,1.011009288,0,0,0,0,33896.66446,0,0,0,1,0,0,1,0,0,0,0,975.78,0,0,729.04,0,0,0,2,0,NEC_B2,A,0,33527.55,0,100582.65,0,0,0,0,UNK,1,B2_Selector_68,0,1,0,0,0,0,0,0
69,FHA,1/14/2022,60 Days Delinquent,49520.3,418,3,10/1/2021,IL,GNMA,2/1/2022,120,990.406,50029.42074,51019.82674,1.010281051,0,0,1.020183951,0,1.035,0,0,50519.81532,0,51253.5105,1,1,0,0,1,0,0,1,831.25,831.25,0,0,1321.65,0,0,2055.34,3,0,NEC_B5,A,0,49520.3,0,148560.9,0,0,0,0,UNK,1,B5_Selector_69,0,0,0,0,0,0,0,1
70,FHA,1/14/2022,60 Days Delinquent,68666.75,407,3,10/1/2021,TX,GNMA,2/1/2022,120,915.5566667,69500.10833,70415.665,1.012136272,0.959836287,0,1.009928617,0,0,65908.83839,0,69348.51589,0,0,1,1,0,0,1,0,0,0,719.58,719.58,-2871.69,0,567.98,0,0,0,3,0,NEC_B1,A,0,68666.75,0,206000.25,0,0,0,0,UNK,1,B2_Selector_70,0,1,0,0,0,0,0,0
71,FHA,1/14/2022,Foreclosure,162656.03,408,41,8/1/2018,MD,GNMA,2/1/2022,1260,17078.88315,148212.0215,165290.9046,0.911199059,0,0,1.001615154,0,0,0,0,162918.7445,0,0,0,0,0,0,1,0,0,0,-14513.94,-14513.94,0,0,192.78,0,0,0,1,0,NEC_B4,D,162656.03,0,0,6668897.23,0,0,0,0,UNK,1,B4_Selector_71,0,0,0,0,1,0,0,0
72,FHA,1.64212E+18,120 Days Delinquent,50971.98,27,5,8/1/2021,MO,Balance Sheet,2/1/2022,180,1401.72945,52022.35406,53424.08351,1.020606891,0,0,1.004166541,0,1.028491828,0,0,51184.35686,0,52424.2649,1,1,0,0,1,0,0,1,1120.01,1120.01,0,0,282.02,0,0,1521.92,3,0,NEC_B5,A,0,50971.98,0,254859.9,0,0,0,0,UNK,1,B5_Selector_72,0,0,0,0,0,0,0,1
73,VA,1/14/2022,120 Days Delinquent,257955.08,425,9,4/1/2021,SC,GNMA,2/1/2022,300,6448.877,255161.984,261610.861,0.989172161,0,0,0.994262973,0,0,0,0,256475.1847,0,0,0,0,0,0,0,0,0,0,-2999.55,0,0,0,-1686.35,0,0,0,0,257955.08,NONE,A,0,257955.08,0,2321595.72,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
74,FHA,1/14/2022,Foreclosure,88592.24,407,38,11/1/2018,NY,GNMA,2/1/2022,1170,8637.7434,76733.97889,85371.72229,0.866147858,0.929080152,0,0,0,0,82309.29182,0,0,0,0,0,0,0,0,0,0,0,0,-9963.29,-9963.29,-4387.98,0,0,0,0,0,0,0,NONE,D,88592.24,0,0,3366505.12,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
75,FHA,1/14/2022,60 Days Delinquent,72898.59,440,3,10/1/2021,OK,GNMA,2/1/2022,120,1214.9765,74016.27878,75231.25528,1.015332104,0.992920122,0,1.018824671,0,0,72382.47691,0,74270.88194,0,0,1,1,0,0,1,0,0,0,890.53,890.53,-743.27,0,1145.14,0,0,0,3,0,NEC_B4,A,0,72898.59,0,218695.77,0,0,0,0,UNK,1,B4_Selector_75,0,0,0,0,1,0,0,0
76,FHA,1/14/2022,60 Days Delinquent,56887.13,407,3,10/1/2021,GA,GNMA,2/1/2022,120,568.8713,56959.60129,57528.47259,1.001273949,0.948163437,0,1.000411038,0,0.989654531,53938.29669,0,56910.51275,0,56298.60595,0,1,0,0,1,0,0,0,0,120.87,-2900.44,0,71.78,0,0,-540.13,2,0,NEC_B2,A,0,56887.13,0,170661.39,0,0,0,0,UNK,1,B2_Selector_76,0,1,0,0,0,0,0,0
77,FHA,1/14/2022,90 Days Delinquent,167432.96,440,4,9/1/2021,MD,GNMA,2/1/2022,150,4185.824,171618.784,175804.608,1.025,1.01,0,1.02493681,0,0,169107.2896,0,171608.2039,0,0,1,1,1,0,1,0,0,0,3525.74,3525.74,1014.25,0,3515.16,0,0,0,4,0,NEC_B1,A,0,167432.96,0,669731.84,0,0,0,0,UNK,1,B2_Selector_77,0,1,0,0,0,0,0,0
78,FHA,1/14/2022,90 Days Delinquent,104069.2,442,4,9/1/2021,TX,GNMA,2/1/2022,150,2601.73,106670.93,109272.66,1.025,1.01,0,1.021938533,0,0,105109.892,0,106352.3256,0,0,1,1,1,0,1,0,0,0,2412.52,2412.52,851.48,0,2093.91,0,0,0,4,0,NEC_B1,A,0,104069.2,0,416276.8,0,0,0,0,UNK,1,B4_Selector_78,0,0,0,0,1,0,0,0
79,FHA,1/14/2022,60 Days Delinquent,69012.75,404,3,10/1/2021,MD,GNMA,2/1/2022,120,805.14875,68696.64432,69501.79307,0.995419605,0.944036988,0,1.000611999,0,0,65150.58862,0,69054.98576,0,0,1,1,0,0,1,0,0,0,87.56,87.56,-3458.49,0,445.91,0,0,0,3,0,NEC_B4,A,0,69012.75,0,207038.25,0,0,0,0,UNK,1,B4_Selector_79,0,0,0,0,1,0,0,0
80,FHA,1/14/2022,60 Days Delinquent,97029.62,403,3,10/1/2021,FL,GNMA,2/1/2022,120,1132.012233,96712.25257,97844.26481,0.99672917,0,0,1.005770342,0,0,0,0,97589.51413,0,0,0,0,0,0,1,0,0,0,-285.98,-285.98,0,0,591.28,0,0,0,1,0,NEC_B4,A,0,97029.62,0,291088.86,0,0,0,0,UNK,1,B4_Selector_80,0,0,0,0,1,0,0,0
81,FHA,1/14/2022,60 Days Delinquent,170861.44,419,3,10/1/2021,UT,GNMA,2/1/2022,120,1993.383467,171742.5579,173735.9414,1.005156915,0.981219876,0,1.007033545,0,1.010170805,167652.641,0,172063.2016,0,172599.2384,1,1,0,0,1,0,0,1,591.68,591.68,-3498.24,0,912.32,0,0,1448.36,3,0,NEC_B5,A,0,170861.44,0,512584.32,0,0,0,0,UNK,1,B5_Selector_81,0,0,0,0,0,0,0,1
82,FHA,1/14/2022,Foreclosure,130524.1,407,41,8/1/2018,NJ,GNMA,2/1/2022,1260,15989.20225,114963.6866,130952.8889,0.880785132,0.931266562,0,0.987068399,0,0,121552.7299,0,128836.2144,0,0,0,0,0,0,1,0,0,0,-12397.56,-12397.56,-5808.51,0,1474.97,0,0,0,1,0,NEC_B4,D,130524.1,0,0,5351488.1,0,0,0,0,UNK,1,B4_Selector_82,0,0,0,0,1,0,0,0
83,FHA,1/14/2022,60 Days Delinquent,38130.59,440,3,10/1/2021,MO,GNMA,2/1/2022,120,762.6118,38949.91474,39712.52654,1.021487334,0,0,1.024062274,0,1.035,0,0,39048.09869,0,39465.16065,1,1,0,0,1,0,0,1,648.97,648.97,0,0,747.15,0,0,1164.21,3,0,NEC_B5,A,0,38130.59,0,114391.77,0,0,0,0,UNK,1,B5_Selector_83,0,0,0,0,0,0,0,1
84,FHA,1/14/2022,60 Days Delinquent,100933.78,453,3,10/1/2021,OH,GNMA,2/1/2022,120,1850.452633,102424.3712,104274.8239,1.014768012,1.009113976,0,1.021318445,0,1.035,101853.688,0,103085.5312,0,104466.4623,1,1,1,0,1,0,0,1,1347,1347,776.32,0,2008.16,0,0,3389.09,4,0,NEC_B5,A,0,100933.78,0,302801.34,0,0,0,0,UNK,1,B5_Selector_84,0,0,0,0,0,0,0,1
85,VA,1/14/2022,90 Days Delinquent,32922.73,423,4,9/1/2021,NY,GNMA,2/1/2022,150,411.534125,32454.8139,32866.34802,0.985787445,0,0,0,0,0.940640997,0,0,0,0,30968.46957,0,0,0,0,0,0,0,0,-498.65,-498.65,0,0,0,0,0,-1985,0,32922.73,NONE,A,0,32922.73,0,131690.92,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
86,FHA,1/14/2022,60 Days Delinquent,99726.01,427,3,10/1/2021,MO,GNMA,2/1/2022,120,997.2601,98720.51491,99717.77501,0.989917424,0,0,0.995954444,0,0,0,0,99322.5628,0,0,0,0,0,0,1,0,0,0,-372.92,-372.92,0,0,229.13,0,0,0,1,0,NEC_B4,A,0,99726.01,0,299178.03,0,0,0,0,UNK,1,B4_Selector_86,0,0,0,0,1,0,0,0
87,FHA,1/14/2022,120 Days Delinquent,72736.18,408,29,8/1/2019,IN,GNMA,2/1/2022,900,10910.427,64219.49886,75129.92586,0.882909975,0,0,0.935795916,0,0,0,0,68066.22019,0,0,0,0,0,0,1,0,0,0,-2305.26,-2305.26,0,0,1541.46,0,0,0,1,0,NEC_B4,D,72736.18,0,0,2109349.22,0,0,0,0,UNK,1,B4_Selector_87,0,0,0,0,1,0,0,0
88,FHA,1/14/2022,60 Days Delinquent,45135.3,453,3,10/1/2021,TX,GNMA,2/1/2022,120,902.706,44780.85243,45683.55843,0.992146999,0,0,1.021552949,0,0,0,0,46108.09881,0,0,0,0,0,0,1,0,0,0,-330.93,-330.93,0,0,996.31,0,0,0,1,0,NEC_B4,A,0,45135.3,0,135405.9,0,0,0,0,UNK,1,B4_Selector_88,0,0,0,0,1,0,0,0
89,FHA,1/14/2022,60 Days Delinquent,57319.42,422,3,10/1/2021,OK,GNMA,2/1/2022,120,1050.856033,57944.51266,58995.36869,1.010905425,0,0,1.017760347,0,0,0,0,58337.43278,0,0,1,1,0,0,1,0,0,0,757.04,757.04,0,0,1149.96,0,0,0,3,0,NEC_B4,A,0,57319.42,0,171958.26,0,0,0,0,UNK,1,B4_Selector_89,0,0,0,0,1,0,0,0
90,FHA,1/14/2022,60 Days Delinquent,76261.47,422,3,10/1/2021,MI,GNMA,2/1/2022,120,889.71715,75562.3209,76452.03805,0.99083221,0,0,0.999559757,0,0,0,0,76227.89643,0,0,0,0,0,0,1,0,0,0,-181.36,-181.36,0,0,484.21,0,0,0,1,0,NEC_B4,A,0,76261.47,0,228784.41,0,0,0,0,UNK,1,B4_Selector_90,0,0,0,0,1,0,0,0
91,FHA,1/14/2022,Foreclosure,41964.51,406,49,12/1/2017,NY,GNMA,2/1/2022,1500,6119.824375,34564.40424,40684.22862,0.823657997,0,0,0,0,0.944918951,0,0,0,0,39653.06076,0,0,0,0,0,0,0,0,-5487.94,-5487.94,0,0,0,0,0,-399.28,0,0,NONE,D,41964.51,0,0,2056260.99,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
92,FHA,1/14/2022,60 Days Delinquent,46391.03,413,3,10/1/2021,GA,GNMA,2/1/2022,120,850.5022167,46792.42082,47642.92304,1.008652337,0,0,1.018611731,0,0,0,0,47254.44737,0,0,0,1,0,0,1,0,0,0,0,325.48,0,0,787.5,0,0,0,2,0,NEC_B4,A,0,46391.03,0,139173.09,0,0,0,0,UNK,1,B4_Selector_92,0,0,0,0,1,0,0,0
93,FHA,1/14/2022,60 Days Delinquent,89187.86,407,3,10/1/2021,AR,GNMA,2/1/2022,120,1189.171467,90361.39505,91550.56652,1.013158013,0.965717265,0,1.010906846,0,1.018651267,86130.25621,0,90160.61828,0,90851.3266,1,1,0,0,1,0,0,1,872.37,872.37,-3358.77,0,671.59,0,0,1362.3,3,0,NEC_B5,A,0,89187.86,0,267563.58,0,0,0,0,UNK,1,B5_Selector_93,0,0,0,0,0,0,0,1
94,FHA,1/14/2022,60 Days Delinquent,58350.32,425,3,10/1/2021,NY,GNMA,2/1/2022,120,1069.755867,58324.05357,59393.80943,0.999549849,0,0,0,0,1.035,0,0,0,0,60392.5812,1,1,0,0,0,0,0,1,996.17,996.17,0,0,0,0,0,3064.7,2,0,NEC_B5,A,0,58350.32,0,175050.96,0,0,0,0,UNK,1,B5_Selector_94,0,0,0,0,0,0,0,1
95,FHA,1/14/2022,60 Days Delinquent,67182.82,407,3,10/1/2021,IL,GNMA,2/1/2022,120,783.7995667,67020.60661,67804.40618,0.997585493,0.973006817,0,0.999249942,0,0.999743331,65369.34182,0,67132.42899,0,67165.57624,1,1,0,0,1,0,0,1,379.91,379.91,-1271.36,0,491.73,0,0,524.88,3,0,NEC_B5,A,0,67182.82,0,201548.46,0,0,0,0,UNK,1,B5_Selector_95,0,0,0,0,0,0,0,1
96,FHA,1/14/2022,60 Days Delinquent,41391.78,453,3,10/1/2021,HI,GNMA,2/1/2022,120,758.8493,41407.21186,42166.06116,1.000372824,0,0,1.012450724,0,1.035,0,0,41907.13762,0,42840.4923,1,1,0,0,1,0,0,1,390.43,390.43,0,0,890.35,0,0,1823.71,3,0,NEC_B5,A,0,41391.78,0,124175.34,0,0,0,0,UNK,1,B5_Selector_96,0,0,0,0,0,0,0,1
97,FHA,1/14/2022,120 Days Delinquent,48347.53,27,26,11/1/2019,MS,Balance Sheet,2/1/2022,810,6526.91655,45176.82383,51703.74038,0.934418446,0,0,0.931581727,0,0,0,0,45039.67549,0,0,0,1,0,0,1,0,0,0,0,452.7,0,0,315.55,0,0,0,2,0,NEC_B2,D,48347.53,0,0,1257035.78,0,0,0,0,UNK,1,B2_Selector_97,0,1,0,0,0,0,0,0
98,FHA,1/14/2022,120 Days Delinquent,133062.96,417,13,12/1/2020,OH,GNMA,2/1/2022,420,6209.6048,131542.6493,137752.2541,0.988574501,0,0,0.980537883,0,0,0,0,130473.2731,0,0,1,1,0,0,1,0,0,0,2102.4,2102.4,0,0,1033.02,0,0,0,3,0,NEC_B1,D,133062.96,0,0,1729818.48,0,0,0,0,UNK,1,B2_Selector_98,0,1,0,0,0,0,0,0
99,FHA,1/14/2022,60 Days Delinquent,40657.96,413,3,10/1/2021,PA,GNMA,2/1/2022,120,880.9224667,41553.6543,42434.57676,1.022029986,0,0,1.024364906,0,1.035,0,0,41648.58739,0,42080.9886,1,1,0,0,1,0,0,1,959.2,959.2,0,0,1054.13,0,0,1486.54,3,0,NEC_B5,A,0,40657.96,0,121973.88,0,0,0,0,UNK,1,B5_Selector_99,0,0,0,0,0,0,0,1
100,FHA,1/14/2022,60 Days Delinquent,42295.29,402,3,10/1/2021,TX,GNMA,2/1/2022,120,634.42935,42302.96977,42937.39912,1.000181575,0,0,1.00861073,0,0,0,0,42659.48331,0,0,1,1,0,0,1,0,0,0,156.94,156.94,0,0,513.46,0,0,0,3,0,NEC_B4,A,0,42295.29,0,126885.87,0,0,0,0,UNK,1,B4_Selector_100,0,0,0,0,1,0,0,0
101,FHA,1/14/2022,60 Days Delinquent,41925.28,423,3,10/1/2021,MI,GNMA,2/1/2022,120,908.3810667,42903.68049,43812.06156,1.023336767,0,0,1.017488717,0,1.035,0,0,42658.49937,0,43392.6648,1,1,0,0,1,0,0,1,1068.41,1068.41,0,0,823.22,0,0,1557.39,3,0,NEC_B5,A,0,41925.28,0,125775.84,0,0,0,0,UNK,1,B5_Selector_101,0,0,0,0,0,0,0,1
102,FHA,1/14/2022,60 Days Delinquent,109064.62,422,3,10/1/2021,NY,GNMA,2/1/2022,120,1272.420567,107699.5373,108971.9579,0.987483726,0.929797252,0,0,0,1.007278455,101407.9839,0,0,0,109858.4419,0,0,0,0,0,0,0,1,-480.12,-480.12,-6771.67,0,0,0,0,1678.79,0,0,NEC_B5,A,0,109064.62,0,327193.86,0,0,0,0,UNK,1,B5_Selector_102,0,0,0,0,0,0,0,1
103,VA,1/14/2022,120 Days Delinquent,60936.12,405,26,11/1/2019,OK,GNMA,2/1/2022,810,4798.71945,61172.09523,65970.81468,1.003872502,0.988074114,0,1.001572069,0,0,60209.40278,0,61031.91578,0,0,0,0,0,0,0,0,0,0,-284.18,-284.18,-1246.87,0,-424.36,0,0,0,0,60936.12,NONE,D,60936.12,0,0,1584339.12,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
104,FHA,1/14/2022,120 Days Delinquent,30012.38,453,23,2/1/2020,PA,GNMA,2/1/2022,720,3601.4856,29124.97577,32726.46137,0.970432061,0,0,0.995449493,0,0,0,0,29875.80844,0,0,1,1,0,0,1,0,0,0,140.85,140.85,0,0,891.68,0,0,0,3,0,NEC_B4,D,30012.38,0,0,690284.74,0,0,0,0,UNK,1,B4_Selector_104,0,0,0,0,1,0,0,0
105,FHA,1/14/2022,Foreclosure,59435.97,413,33,4/1/2019,TX,GNMA,2/1/2022,1020,5894.067025,55946.95325,61841.02028,0.941297892,0,0,1.013339165,0,0,0,0,60228.7962,0,0,0,0,0,0,0,0,0,0,-5232.91,-5232.91,0,0,-951.06,0,0,0,0,0,NONE,D,59435.97,0,0,1961387.01,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
106,FHA,1/14/2022,Foreclosure,105623.53,453,51,10/1/2017,TX,GNMA,2/1/2022,1560,25173.60798,84816.81527,109990.4233,0.80301061,0,0,0.974527133,0,0,0,0,102932.9958,0,0,0,0,0,0,1,0,0,0,-16654.94,-16654.94,0,0,1461.24,0,0,0,1,0,NEC_B4,D,105623.53,0,0,5386800.03,0,0,0,0,UNK,1,B4_Selector_106,0,0,0,0,1,0,0,0
107,VA,1/14/2022,60 Days Delinquent,35714.83,427,3,10/1/2021,TN,GNMA,2/1/2022,120,654.7718833,36324.83597,36979.60785,1.017079907,0,0,1.022731152,0,1.033189103,0,0,36526.66923,0,36900.17316,1,1,0,0,1,0,0,1,970.59,970.59,0,0,1172.42,0,0,1545.93,3,35714.83,NEC_B5,A,0,35714.83,0,107144.49,0,0,0,0,UNK,1,B5_Selector_107,0,0,0,0,0,0,0,1
108,FHA,1/14/2022,60 Days Delinquent,52499.16,408,3,10/1/2021,TX,GNMA,2/1/2022,120,699.9888,53100.80193,53800.79073,1.01146003,0.989799463,0,1.013675018,0,1.011468285,51963.6404,0,53217.08695,0,53101.23532,1,1,0,0,1,0,0,1,374.59,374.59,-762.57,0,490.87,0,0,375.02,3,0,NEC_B4,A,0,52499.16,0,157497.48,0,0,0,0,UNK,1,B4_Selector_108,0,0,0,0,1,0,0,0
109,FHA,1/14/2022,60 Days Delinquent,42628.22,406,3,10/1/2021,TX,GNMA,2/1/2022,120,852.5644,43666.09778,44518.66218,1.0243472,0,0,1.029494571,0,1.035,0,0,43885.52106,0,44120.2077,1,1,0,0,1,0,0,1,578.57,578.57,0,0,797.99,0,0,1032.68,3,0,NEC_B5,A,0,42628.22,0,127884.66,0,0,0,0,UNK,1,B5_Selector_109,0,0,0,0,0,0,0,1
110,FHA,1/14/2022,60 Days Delinquent,32602.56,408,3,10/1/2021,FL,GNMA,2/1/2022,120,434.7008,32980.83094,33415.53174,1.011602492,0,0,1.013560199,0,0,0,0,33044.65721,0,0,1,1,0,0,1,0,0,0,237.41,237.41,0,0,301.24,0,0,0,3,0,NEC_B4,A,0,32602.56,0,97807.68,0,0,0,0,UNK,1,B4_Selector_110,0,0,0,0,1,0,0,0
111,FHA,1/14/2022,120 Days Delinquent,61659.72,440,20,5/1/2020,IA,GNMA,2/1/2022,630,5934.74805,63018.40493,68953.15298,1.022035211,0,0,1.005234989,0,1.023653276,0,0,61982.50795,0,63118.17437,1,1,0,0,1,0,0,1,1976.04,1976.04,0,0,940.14,0,0,2075.81,3,0,NEC_B5,D,61659.72,0,0,1233194.4,0,0,0,0,UNK,1,B2_Selector_111,0,1,0,0,0,0,0,0
112,FHA,1/14/2022,60 Days Delinquent,57400.87,417,3,10/1/2021,TX,GNMA,2/1/2022,120,765.3449333,58187.68249,58953.02743,1.013707327,1.007607936,0,1.01471698,0,1.007877849,57837.57216,0,58245.63748,0,57853.0654,1,1,1,0,1,0,0,1,431.53,431.53,81.42,0,489.48,0,0,96.91,4,0,NEC_B4,A,0,57400.87,0,172202.61,0,0,0,0,UNK,1,B3_Selector_112,0,0,1,0,0,0,0,0
113,FHA,1/14/2022,60 Days Delinquent,49631.61,417,3,10/1/2021,PA,GNMA,2/1/2022,120,744.47415,50499.57882,51244.05297,1.017488226,0,0,1.020583868,0,1.010195777,0,0,50653.22049,0,50137.64281,1,1,0,0,1,0,0,1,551.46,551.46,0,0,705.1,0,0,189.52,3,0,NEC_B4,A,0,49631.61,0,148894.83,0,0,0,0,UNK,1,B4_Selector_113,0,0,0,0,1,0,0,0
114,FHA,1/14/2022,60 Days Delinquent,40905.11,453,3,10/1/2021,AL,GNMA,2/1/2022,120,749.9270167,41677.6624,42427.58942,1.018886452,0,0,1.026277685,0,1.035,0,0,41980.0016,0,42336.78885,0,1,0,0,1,0,0,1,0,432.16,0,0,734.5,0,0,1091.29,2,0,NEC_B5,A,0,40905.11,0,122715.33,0,0,0,0,UNK,1,B5_Selector_114,0,0,0,0,0,0,0,1
115,FHA,1/14/2022,60 Days Delinquent,54053.19,453,3,10/1/2021,TX,GNMA,2/1/2022,120,990.97515,55404.51975,56395.4949,1.025,0,0,1.029365605,0,1.035,0,0,55640.49465,0,55945.05165,1,1,0,0,1,0,0,1,667.39,667.39,0,0,903.37,0,0,1207.93,3,0,NEC_B5,A,0,54053.19,0,162159.57,0,0,0,0,UNK,1,B4_Selector_115,0,0,0,0,1,0,0,0
116,FHA,1/14/2022,60 Days Delinquent,67652.3,440,3,10/1/2021,TX,GNMA,2/1/2022,120,1240.292167,69343.6075,70583.89967,1.025,0,0,1.033061867,0,1.035,0,0,69889.01134,0,70020.1305,1,1,0,0,1,0,0,1,523.15,523.15,0,0,1068.55,0,0,1199.67,3,0,NEC_B5,A,0,67652.3,0,202956.9,0,0,0,0,UNK,1,B4_Selector_116,0,0,0,0,1,0,0,0
117,FHA,1/14/2022,120 Days Delinquent,41148.14,453,5,8/1/2021,CA,GNMA,2/1/2022,180,1234.4442,42172.99706,43407.44126,1.024906522,0,0,1.025460599,0,1.02959137,0,0,42195.79629,0,42365.76983,1,1,0,0,1,0,0,1,798.17,798.17,0,0,820.97,0,0,990.95,3,0,NEC_B5,A,0,41148.14,0,205740.7,0,0,0,0,UNK,1,B1_Selector_117,1,0,0,0,0,0,0,0
118,FHA,1/14/2022,60 Days Delinquent,53731.08,451,3,10/1/2021,TX,GNMA,2/1/2022,120,1074.6216,55074.357,56148.9786,1.025,0,0,1.033093423,0,0,0,0,55509.22536,0,0,1,1,0,0,1,0,0,0,543.61,543.61,0,0,978.48,0,0,0,3,0,NEC_B4,A,0,53731.08,0,161193.24,0,0,0,0,UNK,1,B4_Selector_118,0,0,0,0,1,0,0,0
119,FHA,1/14/2022,120 Days Delinquent,37094.36,453,14,11/1/2020,MI,GNMA,2/1/2022,450,2782.077,37610.48124,40392.55824,1.013913739,0,0,0.987006188,0,0,0,0,36612.36285,0,0,1,1,0,0,1,0,0,0,1254.09,1254.09,0,0,255.98,0,0,0,3,0,NEC_B1,D,37094.36,0,0,519321.04,0,0,0,0,UNK,1,B1_Selector_119,1,0,0,0,0,0,0,0
120,VA,1/14/2022,60 Days Delinquent,95019.43,419,3,10/1/2021,MD,GNMA,2/1/2022,120,950.1943,93450.02431,94400.21861,0.983483318,0,0,0.995603997,0,0,0,0,94601.72428,0,0,0,0,0,0,0,0,0,0,-1377.45,-1377.45,0,0,-225.75,0,0,0,0,95019.43,NONE,A,0,95019.43,0,285058.29,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
121,FHA,1/14/2022,60 Days Delinquent,67310.79,418,3,10/1/2021,GA,GNMA,2/1/2022,120,1458.40045,68993.55975,70451.9602,1.025,0,0,1.039656123,0,1.035,0,0,69980.07497,0,69666.66765,0,1,0,0,1,0,0,1,0,458.03,0,0,1444.55,0,0,1131.14,2,0,NEC_B4,A,0,67310.79,0,201932.37,0,0,0,0,UNK,1,B4_Selector_121,0,0,0,0,1,0,0,0
